Date,Product_ID,Store_ID,Units_Sold,Revenue,Promotion,Holiday
2022-02-12,P102,S1,123,4551,0,0
2022-02-12,P102,S2,103,2575,0,0
2022-02-12,P102,S3,99,2871,1,0
2022-02-12,P103,S1,141,6627,0,0
2022-02-12,P103,S2,107,2140,1,0
2022-02-12,P103,S3,156,3276,0,0
2022-02-12,P104,S1,114,4674,0,0
2022-02-12,P104,S2,114,4902,1,0
2022-02-12,P104,S3,126,3024,1,0
2022-02-12,P105,S1,154,4928,0,0
2022-02-12,P105,S2,126,5292,1,0
2022-02-12,P105,S3,111,3663,1,0
2022-02-13,P101,S1,143,5577,1,1
2022-02-13,P101,S2,108,3240,0,1
2022-02-13,P101,S3,132,3168,0,1
2022-02-13,P102,S1,112,2800,0,1
2022-02-13,P102,S2,137,4795,1,1
2022-02-13,P102,S3,138,6072,1,1
2022-02-13,P103,S1,112,3808,0,1
2022-02-13,P103,S2,128,4224,0,1
2022-02-13,P103,S3,110,4840,0,1
2022-02-13,P104,S1,114,3078,0,1
2022-02-13,P104,S2,137,4384,0,1
2022-02-13,P104,S3,135,6345,0,1
2022-02-13,P105,S1,132,3828,0,1
2022-02-13,P105,S2,108,5076,0,1
2022-02-13,P105,S3,94,3478,1,1
2022-02-14,P101,S1,96,3648,1,0
2022-02-14,P101,S2,99,4257,1,0
2022-02-14,P101,S3,85,2210,1,0
2022-02-14,P102,S1,121,3388,0,0
2022-02-14,P102,S2,85,4165,1,0
2022-02-14,P102,S3,113,3051,0,0
2022-02-14,P103,S1,120,5280,1,0
2022-02-14,P103,S2,92,4416,1,0
2022-02-14,P103,S3,108,4212,1,0
2022-02-14,P104,S1,93,3162,0,0
2022-02-14,P104,S2,111,3330,1,0
2022-02-14,P104,S3,114,2280,0,0
2022-02-14,P105,S1,112,5376,0,0
2022-02-14,P105,S2,77,2387,0,0
2022-02-14,P105,S3,94,2726,0,0
2022-02-15,P101,S1,111,2997,0,0
2022-02-15,P101,S2,100,2900,0,0
2022-02-15,P101,S3,91,4004,0,0
2022-02-15,P102,S1,114,5244,0,0
2022-02-15,P102,S2,125,4375,1,0
2022-02-15,P102,S3,101,4545,1,0
2022-02-15,P103,S1,104,3224,1,0
2022-02-15,P103,S2,82,3116,1,0
2022-02-15,P103,S3,87,2175,1,0
2022-02-15,P104,S1,129,5547,0,0
2022-02-15,P104,S2,98,4410,0,0
2022-02-15,P104,S3,129,5160,0,0
2022-02-15,P105,S1,92,3036,0,0
2022-02-15,P105,S2,95,3135,1,0
2022-02-15,P105,S3,142,3408,0,0
2022-02-16,P101,S1,131,6419,0,0
2022-02-16,P101,S2,132,6468,1,0
2022-02-16,P101,S3,115,4140,0,0
2022-02-16,P102,S1,95,3610,0,0
2022-02-16,P102,S2,120,3000,0,0
2022-02-16,P102,S3,94,2162,0,0
2022-02-16,P103,S1,86,3612,1,0
2022-02-16,P103,S2,101,2020,0,0
2022-02-16,P103,S3,111,5106,1,0
2022-02-16,P104,S1,83,3652,1,0
2022-02-16,P104,S2,88,2024,0,0
2022-02-16,P104,S3,131,4454,0,0
2022-02-16,P105,S1,121,3630,1,0
2022-02-16,P105,S2,99,4455,0,0
2022-02-16,P105,S3,96,3552,0,0
2022-02-17,P101,S1,87,2610,0,0
2022-02-17,P101,S2,96,3456,1,0
2022-02-17,P101,S3,115,4370,1,0
2022-02-17,P102,S1,97,3686,0,0
2022-02-17,P102,S2,80,1920,0,0
2022-02-17,P102,S3,114,2622,0,0
2022-02-17,P103,S1,102,2346,0,0
2022-02-17,P103,S2,99,3861,0,0
2022-02-17,P103,S3,89,2047,0,0
2022-02-17,P104,S1,117,3393,0,0
2022-02-17,P104,S2,93,3813,0,0
2022-02-17,P104,S3,96,2688,0,0
2022-02-17,P105,S1,114,4902,0,0
2022-02-17,P105,S2,119,4760,0,0
2022-02-17,P105,S3,134,2680,1,0
2022-02-18,P101,S1,101,4343,0,0
2022-02-18,P101,S2,100,4300,0,0
2022-02-18,P101,S3,80,3520,0,0
2022-02-18,P102,S1,96,3840,0,0
2022-02-18,P102,S2,87,3741,0,0
2022-02-18,P102,S3,112,4256,1,0
2022-02-18,P103,S1,79,2212,0,0
2022-02-18,P103,S2,121,4840,0,0
2022-02-18,P103,S3,113,4746,0,0
2022-02-18,P104,S1,97,4171,0,0
2022-02-18,P104,S2,110,3080,1,0
2022-02-18,P104,S3,114,4104,0,0
2022-02-18,P105,S1,102,2040,0,0
2022-02-18,P105,S2,91,2184,1,0
2022-02-18,P105,S3,110,2310,1,0
2022-02-19,P101,S1,137,5206,0,0
2022-02-19,P101,S2,113,3051,0,0
2022-02-19,P101,S3,125,5750,0,0
2022-02-19,P102,S1,114,4446,0,0
2022-02-19,P102,S2,112,2576,1,0
2022-02-19,P102,S3,102,4080,0,0
2022-02-19,P103,S1,125,4875,1,0
2022-02-19,P103,S2,119,5355,1,0
2022-02-19,P103,S3,100,3600,0,0
2022-02-19,P104,S1,123,3321,0,0
2022-02-19,P104,S2,112,3248,0,0
2022-02-19,P104,S3,128,5632,0,0
2022-02-19,P105,S1,112,3360,1,0
2022-02-19,P105,S2,96,4512,1,0
2022-02-19,P105,S3,127,3048,0,0
2022-02-20,P101,S1,117,4095,1,1
2022-02-20,P101,S2,143,5291,0,1
2022-02-20,P101,S3,138,3588,0,1
2022-02-20,P102,S1,133,4256,1,1
2022-02-20,P102,S2,118,3186,1,1
2022-02-20,P102,S3,117,5499,1,1
2022-02-20,P103,S1,139,4587,0,1
2022-02-20,P103,S2,114,3192,1,1
2022-02-20,P103,S3,131,4192,1,1
2022-02-20,P104,S1,124,4960,1,1
2022-02-20,P104,S2,129,2838,0,1
2022-02-20,P104,S3,112,4928,1,1
2022-02-20,P105,S1,116,2552,0,1
2022-02-20,P105,S2,105,5040,0,1
2022-02-20,P105,S3,128,3584,0,1
2022-02-21,P101,S1,114,2394,1,0
2022-02-21,P101,S2,105,3675,1,0
2022-02-21,P101,S3,119,5117,0,0
2022-02-21,P102,S1,95,1995,0,0
2022-02-21,P102,S2,128,4352,0,0
2022-02-21,P102,S3,86,3526,1,0
2022-02-21,P103,S1,134,4154,0,0
2022-02-21,P103,S2,104,4056,1,0
2022-02-21,P103,S3,106,2226,0,0
2022-02-21,P104,S1,97,2522,0,0
2022-02-21,P104,S2,107,4173,0,0
2022-02-21,P104,S3,96,2112,0,0
2022-02-21,P105,S1,115,5060,0,0
2022-02-21,P105,S2,95,4180,0,0
2022-02-21,P105,S3,101,3333,1,0
2022-02-22,P101,S1,101,2828,1,0
2022-02-22,P101,S2,108,3456,1,0
2022-02-22,P101,S3,116,5336,0,0
2022-02-22,P102,S1,109,5014,0,0
2022-02-22,P102,S2,84,3360,0,0
2022-02-22,P102,S3,95,2090,0,0
2022-02-22,P103,S1,102,3672,0,0
2022-02-22,P103,S2,125,5375,0,0
2022-02-22,P103,S3,112,5264,0,0
2022-02-22,P104,S1,117,3042,0,0
2022-02-22,P104,S2,134,5896,0,0
2022-02-22,P104,S3,118,4012,0,0
2022-02-22,P105,S1,98,2254,0,0
2022-02-22,P105,S2,99,4851,0,0
2022-02-22,P105,S3,78,2574,0,0
2022-02-23,P101,S1,111,2442,0,0
2022-02-23,P101,S2,113,5198,1,0
2022-02-23,P101,S3,126,3402,1,0
2022-02-23,P102,S1,86,3698,0,0
2022-02-23,P102,S2,84,3528,0,0
2022-02-23,P102,S3,96,2976,0,0
2022-02-23,P103,S1,115,3795,1,0
2022-02-23,P103,S2,92,3588,0,0
2022-02-23,P103,S3,104,3224,0,0
2022-02-23,P104,S1,118,5074,1,0
2022-02-23,P104,S2,111,2997,0,0
2022-02-23,P104,S3,76,2356,0,0
2022-02-23,P105,S1,93,3162,0,0
2022-02-23,P105,S2,101,2727,1,0
2022-02-23,P105,S3,118,2950,0,0
2022-02-24,P101,S1,88,2288,0,0
2022-02-24,P101,S2,115,2645,0,0
2022-02-24,P101,S3,136,2856,0,0
2022-02-24,P102,S1,101,4646,1,0
2022-02-24,P102,S2,138,3450,1,0
2022-02-24,P102,S3,105,3885,0,0
2022-02-24,P103,S1,94,2538,0,0
2022-02-24,P103,S2,103,2987,1,0
2022-02-24,P103,S3,100,2700,0,0
2022-02-24,P104,S1,72,2520,0,0
2022-02-24,P104,S2,105,2625,1,0
2022-02-24,P104,S3,82,2952,0,0
2022-02-24,P105,S1,120,4320,0,0
2022-02-24,P105,S2,95,2755,0,0
2022-02-24,P105,S3,101,2424,0,0
2022-02-25,P101,S1,114,4104,0,0
2022-02-25,P101,S2,105,2940,0,0
2022-02-25,P101,S3,71,2130,0,0
2022-02-25,P102,S1,115,3680,0,0
2022-02-25,P102,S2,102,3162,1,0
2022-02-25,P102,S3,109,3488,0,0
2022-02-25,P103,S1,115,4025,0,0
2022-02-25,P103,S2,114,3762,0,0
2022-02-25,P103,S3,110,3520,1,0
2022-02-25,P104,S1,116,2320,0,0
2022-02-25,P104,S2,85,3145,0,0
2022-02-25,P104,S3,120,4320,0,0
2022-02-25,P105,S1,136,6120,0,0
2022-02-25,P105,S2,96,4608,0,0
2022-02-25,P105,S3,126,2646,1,0
2022-02-26,P101,S1,124,4712,1,0
2022-02-26,P101,S2,162,7128,0,0
2022-02-26,P101,S3,130,5200,1,0
2022-02-26,P102,S1,107,2675,1,0
2022-02-26,P102,S2,128,3840,0,0
2022-02-26,P102,S3,152,4864,0,0
2022-02-26,P103,S1,121,5203,0,0
2022-02-26,P103,S2,101,4747,0,0
2022-02-26,P103,S3,119,3808,0,0
2022-02-26,P104,S1,140,5600,1,0
2022-02-26,P104,S2,102,2244,0,0
2022-02-26,P104,S3,130,4030,1,0
2022-02-26,P105,S1,96,3360,0,0
2022-02-26,P105,S2,113,5198,0,0
2022-02-26,P105,S3,139,3614,0,0
2022-02-27,P101,S1,140,6580,0,1
2022-02-27,P101,S2,109,5232,0,1
2022-02-27,P101,S3,117,4329,0,1
2022-02-27,P102,S1,115,5635,0,1
2022-02-27,P102,S2,120,4320,0,1
2022-02-27,P102,S3,99,3861,0,1
2022-02-27,P103,S1,143,3575,0,1
2022-02-27,P103,S2,111,2664,0,1
2022-02-27,P103,S3,130,5590,0,1
2022-02-27,P104,S1,122,5612,0,1
2022-02-27,P104,S2,130,3900,0,1
2022-02-27,P104,S3,120,5880,0,1
2022-02-27,P105,S1,147,6615,0,1
2022-02-27,P105,S2,122,5124,0,1
2022-02-27,P105,S3,127,4699,1,1
2022-02-28,P101,S1,102,3264,1,0
2022-02-28,P101,S2,110,4510,0,0
2022-02-28,P101,S3,106,2226,0,0
2022-02-28,P102,S1,86,3440,1,0
2022-02-28,P102,S2,76,2432,0,0
2022-02-28,P102,S3,95,3420,0,0
2022-02-28,P103,S1,87,2610,0,0
2022-02-28,P103,S2,115,4370,0,0
2022-02-28,P103,S3,108,2484,0,0
2022-02-28,P104,S1,98,3528,1,0
2022-02-28,P104,S2,88,3784,0,0
2022-02-28,P104,S3,85,2040,1,0
2022-02-28,P105,S1,105,2520,0,0
2022-02-28,P105,S2,102,3876,0,0
2022-02-28,P105,S3,128,5248,0,0
2022-03-01,P101,S1,129,3999,0,0
2022-03-01,P101,S2,110,2640,1,0
2022-03-01,P101,S3,130,5070,0,0
2022-03-01,P102,S1,106,3286,0,0
2022-03-01,P102,S2,115,2875,0,0
2022-03-01,P102,S3,84,1680,0,0
2022-03-01,P103,S1,93,3906,0,0
2022-03-01,P103,S2,73,2701,1,0
2022-03-01,P103,S3,153,6120,1,0
2022-03-01,P104,S1,123,4182,0,0
2022-03-01,P104,S2,100,3200,0,0
2022-03-01,P104,S3,90,2250,0,0
2022-03-01,P105,S1,94,2256,0,0
2022-03-01,P105,S2,115,4025,1,0
2022-03-01,P105,S3,108,4428,0,0
2022-03-02,P101,S1,120,3480,0,0
2022-03-02,P101,S2,122,4880,0,0
2022-03-02,P101,S3,96,4128,0,0
2022-03-02,P102,S1,118,5782,0,0
2022-03-02,P102,S2,97,2522,0,0
2022-03-02,P102,S3,118,2714,1,0
2022-03-02,P103,S1,96,2592,1,0
2022-03-02,P103,S2,112,5264,0,0
2022-03-02,P103,S3,114,2394,0,0
2022-03-02,P104,S1,112,4704,0,0
2022-03-02,P104,S2,103,5047,0,0
2022-03-02,P104,S3,94,2820,0,0
2022-03-02,P105,S1,107,3424,0,0
2022-03-02,P105,S2,103,3296,1,0
2022-03-02,P105,S3,77,2079,0,0
2022-03-03,P101,S1,109,2289,1,0
2022-03-03,P101,S2,103,2163,1,0
2022-03-03,P101,S3,107,4601,0,0
2022-03-03,P102,S1,94,2538,0,0
2022-03-03,P102,S2,91,3913,0,0
2022-03-03,P102,S3,101,4040,1,0
2022-03-03,P103,S1,115,4140,0,0
2022-03-03,P103,S2,106,4240,0,0
2022-03-03,P103,S3,110,4840,0,0
2022-03-03,P104,S1,106,5194,0,0
2022-03-03,P104,S2,121,2783,0,0
2022-03-03,P104,S3,109,3597,0,0
2022-03-03,P105,S1,98,3234,1,0
2022-03-03,P105,S2,109,2507,0,0
2022-03-03,P105,S3,126,5292,1,0
2022-03-04,P101,S1,89,1869,0,0
2022-03-04,P101,S2,101,2121,1,0
2022-03-04,P101,S3,96,4224,0,0
2022-03-04,P102,S1,82,3690,1,0
2022-03-04,P102,S2,116,4176,0,0
2022-03-04,P102,S3,129,4773,0,0
2022-03-04,P103,S1,113,5424,1,0
2022-03-04,P103,S2,103,4532,0,0
2022-03-04,P103,S3,116,3596,0,0
2022-03-04,P104,S1,98,3626,1,0
2022-03-04,P104,S2,118,4130,1,0
2022-03-04,P104,S3,103,3914,0,0
2022-03-04,P105,S1,105,2100,1,0
2022-03-04,P105,S2,135,5940,1,0
2022-03-04,P105,S3,120,2400,0,0
2022-03-05,P101,S1,144,4320,1,0
2022-03-05,P101,S2,110,4400,0,0
2022-03-05,P101,S3,141,5358,0,0
2022-03-05,P102,S1,123,4305,0,0
2022-03-05,P102,S2,119,3332,0,0
2022-03-05,P102,S3,130,2860,0,0
2022-03-05,P103,S1,113,5311,1,0
2022-03-05,P103,S2,129,2967,1,0
2022-03-05,P103,S3,106,3710,0,0
2022-03-05,P104,S1,131,5371,0,0
2022-03-05,P104,S2,135,4320,1,0
2022-03-05,P104,S3,124,3348,0,0
2022-03-05,P105,S1,119,4403,1,0
2022-03-05,P105,S2,120,2400,1,0
2022-03-05,P105,S3,155,7285,0,0
2022-03-06,P101,S1,141,5781,0,1
2022-03-06,P101,S2,133,4123,0,1
2022-03-06,P101,S3,109,2725,0,1
2022-03-06,P102,S1,137,5617,1,1
2022-03-06,P102,S2,113,3503,0,1
2022-03-06,P102,S3,143,6149,1,1
2022-03-06,P103,S1,147,6174,1,1
2022-03-06,P103,S2,117,3978,0,1
2022-03-06,P103,S3,114,3876,1,1
2022-03-06,P104,S1,128,2688,0,1
2022-03-06,P104,S2,97,4268,1,1
2022-03-06,P104,S3,115,5175,0,1
2022-03-06,P105,S1,140,4900,0,1
2022-03-06,P105,S2,154,3542,0,1
2022-03-06,P105,S3,131,3930,1,1
2022-03-07,P101,S1,117,4914,1,0
2022-03-07,P101,S2,71,1633,1,0
2022-03-07,P101,S3,91,4368,0,0
2022-03-07,P102,S1,104,3536,0,0
2022-03-07,P102,S2,81,2511,0,0
2022-03-07,P102,S3,114,5358,1,0
2022-03-07,P103,S1,106,3816,0,0
2022-03-07,P103,S2,100,4500,1,0
2022-03-07,P103,S3,101,4646,0,0
2022-03-07,P104,S1,110,2970,1,0
2022-03-07,P104,S2,100,4700,0,0
2022-03-07,P104,S3,124,5456,1,0
2022-03-07,P105,S1,92,2576,0,0
2022-03-07,P105,S2,112,4368,0,0
2022-03-07,P105,S3,108,3240,0,0
2022-03-08,P101,S1,80,1680,0,0
2022-03-08,P101,S2,95,4560,1,0
2022-03-08,P101,S3,107,5243,1,0
2022-03-08,P102,S1,112,4144,0,0
2022-03-08,P102,S2,103,2266,0,0
2022-03-08,P102,S3,86,4128,0,0
2022-03-08,P103,S1,110,3960,1,0
2022-03-08,P103,S2,116,3712,0,0
2022-03-08,P103,S3,130,3640,0,0
2022-03-08,P104,S1,89,1958,0,0
2022-03-08,P104,S2,114,5586,0,0
2022-03-08,P104,S3,104,3120,0,0
2022-03-08,P105,S1,93,3348,1,0
2022-03-08,P105,S2,125,5000,1,0
2022-03-08,P105,S3,104,3016,0,0
2022-03-09,P101,S1,112,2576,0,0
2022-03-09,P101,S2,126,5796,1,0
2022-03-09,P101,S3,123,4551,1,0
2022-03-09,P102,S1,101,2929,1,0
2022-03-09,P102,S2,105,4935,1,0
2022-03-09,P102,S3,115,4945,1,0
2022-03-09,P103,S1,86,2322,1,0
2022-03-09,P103,S2,98,2352,0,0
2022-03-09,P103,S3,109,5232,0,0
2022-03-09,P104,S1,94,2632,0,0
2022-03-09,P104,S2,111,4662,1,0
2022-03-09,P104,S3,96,3744,0,0
2022-03-09,P105,S1,125,6125,1,0
2022-03-09,P105,S2,107,3531,0,0
2022-03-09,P105,S3,114,3648,0,0
2022-03-10,P101,S1,76,1748,1,0
2022-03-10,P101,S2,119,2380,0,0
2022-03-10,P101,S3,83,2324,0,0
2022-03-10,P102,S1,106,2120,0,0
2022-03-10,P102,S2,99,4752,0,0
2022-03-10,P102,S3,116,3480,0,0
2022-03-10,P103,S1,78,2964,0,0
2022-03-10,P103,S2,94,4418,0,0
2022-03-10,P103,S3,127,5334,0,0
2022-03-10,P104,S1,97,3298,0,0
2022-03-10,P104,S2,96,3360,0,0
2022-03-10,P104,S3,94,2444,0,0
2022-03-10,P105,S1,85,3825,1,0
2022-03-10,P105,S2,126,3024,0,0
2022-03-10,P105,S3,96,2208,0,0
2022-03-11,P101,S1,124,5456,0,0
2022-03-11,P101,S2,103,4120,1,0
2022-03-11,P101,S3,115,5060,0,0
2022-03-11,P102,S1,103,4532,1,0
2022-03-11,P102,S2,97,2522,0,0
2022-03-11,P102,S3,105,3990,0,0
2022-03-11,P103,S1,102,2346,1,0
2022-03-11,P103,S2,116,3944,0,0
2022-03-11,P103,S3,88,2816,0,0
2022-03-11,P104,S1,90,3960,0,0
2022-03-11,P104,S2,88,3344,0,0
2022-03-11,P104,S3,117,4797,0,0
2022-03-11,P105,S1,102,3570,1,0
2022-03-11,P105,S2,127,4572,0,0
2022-03-11,P105,S3,80,3360,0,0
2022-03-12,P101,S1,113,5537,0,0
2022-03-12,P101,S2,133,3990,0,0
2022-03-12,P101,S3,92,3220,0,0
2022-03-12,P102,S1,121,5324,0,0
2022-03-12,P102,S2,147,6468,0,0
2022-03-12,P102,S3,130,4680,1,0
2022-03-12,P103,S1,134,3484,0,0
2022-03-12,P103,S2,139,2780,0,0
2022-03-12,P103,S3,122,3416,0,0
2022-03-12,P104,S1,124,3968,0,0
2022-03-12,P104,S2,111,3996,1,0
2022-03-12,P104,S3,132,4092,0,0
2022-03-12,P105,S1,150,5400,0,0
2022-03-12,P105,S2,93,3162,0,0
2022-03-12,P105,S3,137,4932,0,0
2022-03-13,P101,S1,122,4758,0,1
2022-03-13,P101,S2,133,2793,0,1
2022-03-13,P101,S3,144,3312,0,1
2022-03-13,P102,S1,154,3080,1,1
2022-03-13,P102,S2,126,4788,0,1
2022-03-13,P102,S3,123,3321,0,1
2022-03-13,P103,S1,96,4704,0,1
2022-03-13,P103,S2,111,3219,1,1
2022-03-13,P103,S3,121,2783,0,1
2022-03-13,P104,S1,140,6160,1,1
2022-03-13,P104,S2,117,3042,0,1
2022-03-13,P104,S3,126,4914,0,1
2022-03-13,P105,S1,127,5969,0,1
2022-03-13,P105,S2,125,3000,0,1
2022-03-13,P105,S3,122,4392,1,1
2022-03-14,P101,S1,121,2904,0,0
2022-03-14,P101,S2,103,4738,0,0
2022-03-14,P101,S3,102,4182,0,0
2022-03-14,P102,S1,96,2016,0,0
2022-03-14,P102,S2,108,4212,0,0
2022-03-14,P102,S3,105,3570,0,0
2022-03-14,P103,S1,116,5568,0,0
2022-03-14,P103,S2,115,5520,0,0
2022-03-14,P103,S3,105,3045,0,0
2022-03-14,P104,S1,101,2525,0,0
2022-03-14,P104,S2,106,3922,1,0
2022-03-14,P104,S3,111,3108,0,0
2022-03-14,P105,S1,94,2068,0,0
2022-03-14,P105,S2,106,4664,1,0
2022-03-14,P105,S3,118,2950,1,0
2022-03-15,P101,S1,137,4110,0,0
2022-03-15,P101,S2,104,4056,0,0
2022-03-15,P101,S3,95,3705,0,0
2022-03-15,P102,S1,136,5576,1,0
2022-03-15,P102,S2,117,3978,0,0
2022-03-15,P102,S3,135,3375,0,0
2022-03-15,P103,S1,97,2231,0,0
2022-03-15,P103,S2,103,4120,1,0
2022-03-15,P103,S3,90,3690,1,0
2022-03-15,P104,S1,84,2688,0,0
2022-03-15,P104,S2,127,4572,0,0
2022-03-15,P104,S3,107,4066,1,0
2022-03-15,P105,S1,116,2668,1,0
2022-03-15,P105,S2,127,3175,1,0
2022-03-15,P105,S3,116,4176,0,0
2022-03-16,P101,S1,93,3627,1,0
2022-03-16,P101,S2,123,5412,0,0
2022-03-16,P101,S3,99,2772,0,0
2022-03-16,P102,S1,81,3078,0,0
2022-03-16,P102,S2,129,3741,1,0
2022-03-16,P102,S3,125,4000,0,0
2022-03-16,P103,S1,110,4290,0,0
2022-03-16,P103,S2,102,2040,0,0
2022-03-16,P103,S3,92,2484,0,0
2022-03-16,P104,S1,93,3441,1,0
2022-03-16,P104,S2,130,4810,0,0
2022-03-16,P104,S3,120,5040,1,0
2022-03-16,P105,S1,113,5198,0,0
2022-03-16,P105,S2,113,4859,0,0
2022-03-16,P105,S3,127,5461,1,0
2022-03-17,P101,S1,116,3132,0,0
2022-03-17,P101,S2,116,2900,1,0
2022-03-17,P101,S3,102,2652,0,0
2022-03-17,P102,S1,118,3304,0,0
2022-03-17,P102,S2,101,4646,0,0
2022-03-17,P102,S3,85,3995,1,0
2022-03-17,P103,S1,116,3132,0,0
2022-03-17,P103,S2,114,5358,0,0
2022-03-17,P103,S3,108,4428,1,0
2022-03-17,P104,S1,86,3526,0,0
2022-03-17,P104,S2,112,5376,0,0
2022-03-17,P104,S3,120,3000,0,0
2022-03-17,P105,S1,90,1800,1,0
2022-03-17,P105,S2,106,3816,0,0
2022-03-17,P105,S3,90,3600,1,0
2022-03-18,P101,S1,118,4484,0,0
2022-03-18,P101,S2,114,2736,0,0
2022-03-18,P101,S3,104,3016,0,0
2022-03-18,P102,S1,117,4680,1,0
2022-03-18,P102,S2,98,4116,1,0
2022-03-18,P102,S3,114,2622,0,0
2022-03-18,P103,S1,84,2940,1,0
2022-03-18,P103,S2,94,3760,1,0
2022-03-18,P103,S3,110,2640,0,0
2022-03-18,P104,S1,73,2628,0,0
2022-03-18,P104,S2,70,2870,0,0
2022-03-18,P104,S3,90,3060,0,0
2022-03-18,P105,S1,114,3876,0,0
2022-03-18,P105,S2,92,2944,0,0
2022-03-18,P105,S3,107,4387,0,0
2022-03-19,P101,S1,152,7448,0,0
2022-03-19,P101,S2,115,5405,0,0
2022-03-19,P101,S3,107,2247,0,0
2022-03-19,P102,S1,104,4368,0,0
2022-03-19,P102,S2,134,5092,0,0
2022-03-19,P102,S3,132,3960,0,0
2022-03-19,P103,S1,149,5066,1,0
2022-03-19,P103,S2,131,3537,1,0
2022-03-19,P103,S3,137,2740,0,0
2022-03-19,P104,S1,133,2660,0,0
2022-03-19,P104,S2,96,3360,1,0
2022-03-19,P104,S3,125,6000,0,0
2022-03-19,P105,S1,154,6622,0,0
2022-03-19,P105,S2,118,4248,0,0
2022-03-19,P105,S3,106,4770,0,0
2022-03-20,P101,S1,121,4356,1,1
2022-03-20,P101,S2,125,5750,0,1
2022-03-20,P101,S3,156,7020,0,1
2022-03-20,P102,S1,140,6160,1,1
2022-03-20,P102,S2,141,6768,1,1
2022-03-20,P102,S3,138,4830,0,1
2022-03-20,P103,S1,120,3120,0,1
2022-03-20,P103,S2,115,4370,1,1
2022-03-20,P103,S3,119,3570,0,1
2022-03-20,P104,S1,88,4312,0,1
2022-03-20,P104,S2,105,2835,1,1
2022-03-20,P104,S3,124,5828,0,1
2022-03-20,P105,S1,125,4000,1,1
2022-03-20,P105,S2,131,4454,0,1
2022-03-20,P105,S3,114,3762,0,1
2022-03-21,P101,S1,104,4784,1,0
2022-03-21,P101,S2,84,2520,0,0
2022-03-21,P101,S3,85,2550,1,0
2022-03-21,P102,S1,122,4392,0,0
2022-03-21,P102,S2,99,4653,0,0
2022-03-21,P102,S3,81,3645,1,0
2022-03-21,P103,S1,133,4256,0,0
2022-03-21,P103,S2,122,2684,0,0
2022-03-21,P103,S3,117,3627,1,0
2022-03-21,P104,S1,99,4653,0,0
2022-03-21,P104,S2,98,4410,1,0
2022-03-21,P104,S3,114,5130,1,0
2022-03-21,P105,S1,127,3048,0,0
2022-03-21,P105,S2,94,4512,1,0
2022-03-21,P105,S3,121,4961,0,0
2022-03-22,P101,S1,87,2784,0,0
2022-03-22,P101,S2,111,5439,1,0
2022-03-22,P101,S3,120,4200,0,0
2022-03-22,P102,S1,118,2478,0,0
2022-03-22,P102,S2,78,3822,1,0
2022-03-22,P102,S3,74,3626,0,0
2022-03-22,P103,S1,107,5243,0,0
2022-03-22,P103,S2,105,5145,0,0
2022-03-22,P103,S3,114,3648,0,0
2022-03-22,P104,S1,91,2366,0,0
2022-03-22,P104,S2,121,2783,0,0
2022-03-22,P104,S3,114,4788,0,0
2022-03-22,P105,S1,109,3379,0,0
2022-03-22,P105,S2,97,2619,0,0
2022-03-22,P105,S3,101,2424,0,0
2022-03-23,P101,S1,113,3729,0,0
2022-03-23,P101,S2,116,5336,0,0
2022-03-23,P101,S3,101,4848,0,0
2022-03-23,P102,S1,95,2565,0,0
2022-03-23,P102,S2,110,4510,1,0
2022-03-23,P102,S3,115,2530,1,0
2022-03-23,P103,S1,121,2662,0,0
2022-03-23,P103,S2,89,1958,0,0
2022-03-23,P103,S3,88,4048,1,0
2022-03-23,P104,S1,103,4841,0,0
2022-03-23,P104,S2,105,2310,0,0
2022-03-23,P104,S3,90,3780,1,0
2022-03-23,P105,S1,122,3660,0,0
2022-03-23,P105,S2,104,4992,0,0
2022-03-23,P105,S3,115,5060,0,0
2022-03-24,P101,S1,126,2646,1,0
2022-03-24,P101,S2,117,3510,0,0
2022-03-24,P101,S3,121,3630,1,0
2022-03-24,P102,S1,108,4536,0,0
2022-03-24,P102,S2,98,3920,1,0
2022-03-24,P102,S3,139,3197,1,0
2022-03-24,P103,S1,116,3828,0,0
2022-03-24,P103,S2,105,3150,1,0
2022-03-24,P103,S3,120,5160,1,0
2022-03-24,P104,S1,100,4000,0,0
2022-03-24,P104,S2,108,4752,0,0
2022-03-24,P104,S3,98,2842,0,0
2022-03-24,P105,S1,117,2340,0,0
2022-03-24,P105,S2,114,3534,0,0
2022-03-24,P105,S3,86,2838,0,0
2022-03-25,P101,S1,139,5421,0,0
2022-03-25,P101,S2,76,2964,1,0
2022-03-25,P101,S3,75,1650,0,0
2022-03-25,P102,S1,123,2583,1,0
2022-03-25,P102,S2,110,4950,1,0
2022-03-25,P102,S3,108,4212,0,0
2022-03-25,P103,S1,93,2511,0,0
2022-03-25,P103,S2,109,4578,1,0
2022-03-25,P103,S3,117,5733,0,0
2022-03-25,P104,S1,112,4816,0,0
2022-03-25,P104,S2,106,4240,1,0
2022-03-25,P104,S3,96,3456,0,0
2022-03-25,P105,S1,96,4032,0,0
2022-03-25,P105,S2,100,4000,1,0
2022-03-25,P105,S3,93,3348,0,0
2022-03-26,P101,S1,121,3993,0,0
2022-03-26,P101,S2,135,4995,0,0
2022-03-26,P101,S3,124,4588,0,0
2022-03-26,P102,S1,106,3074,0,0
2022-03-26,P102,S2,144,3456,1,0
2022-03-26,P102,S3,87,2349,0,0
2022-03-26,P103,S1,134,6432,0,0
